chronic_id,records,observed_episodes,first_record_index,last_record_index,minimum_timestep,maximum_timestep,mean_max_rho,mean_disconnected_lines,normal_records,overload_records,line_trip_records,cascade_records
13280,19,1,212341,212359,113,731,0.919245,1.263158,7,12,0,0
13281,9,1,212360,212368,38,278,1.060194,0.555556,5,4,0,0
13282,8,1,212369,212376,49,59,1.383628,4.0,0,8,0,0
13283,2,1,212377,212378,82,83,1.908197,1.0,0,2,0,0
13284,4,1,212379,212382,59,62,1.654773,5.0,0,4,0,0
13286,9,1,212383,212391,74,219,1.155691,1.111111,3,6,0,0
13287,4,1,212392,212395,2,239,0.984068,0.5,2,2,0,0
13288,7,1,212396,212402,55,272,1.164941,0.857143,3,4,0,0
13289,2,1,212403,212404,1,2,1.144402,1.0,0,2,0,0
13290,3,1,212405,212407,38,55,1.324158,2.0,1,2,0,0
13291,7,1,212408,212414,19,331,1.025416,0.285714,5,2,0,0
13292,4,1,212415,212418,33,98,1.326927,0.5,2,2,0,0
13293,3,1,212419,212421,18,170,0.970755,0.666667,1,2,0,0
13294,6,1,212422,212427,7,119,0.858131,1.0,4,2,0,0
13295,11,1,212428,212438,88,345,1.023562,1.090909,5,6,0,0
13296,7,1,212439,212445,6,75,1.150538,2.714286,1,6,0,0
13297,12,1,212446,212457,67,349,1.200536,1.666667,4,8,0,0
13298,5,1,212458,212462,21,154,1.436952,2.4,1,4,0,0
13299,4,1,212463,212466,126,274,0.848183,2.5,2,2,0,0
13300,4,1,212467,212470,22,34,1.195063,0.75,2,2,0,0
13301,2,1,212471,212472,20,21,1.022116,2.0,0,2,0,0
13302,11,1,212473,212483,3,191,1.162444,1.272727,3,8,0,0
13303,2,1,212484,212485,123,147,1.023325,0.5,1,1,0,0
13305,10,1,212486,212495,55,246,0.878884,1.8,6,4,0,0
13306,11,1,212496,212506,8,239,1.167553,1.272727,3,8,0,0
13307,4,1,212507,212510,8,72,0.8929,1.0,2,2,0,0
13308,6,1,212511,212516,39,44,1.520606,2.0,0,6,0,0
13309,3,1,212517,212519,145,335,1.291353,0.666667,1,2,0,0
13310,13,1,212520,212532,35,237,0.86121,0.153846,11,2,0,0
13311,1,1,212533,212533,185,185,0.666133,0.0,1,0,0,0
13312,4,1,212534,212537,27,30,1.409106,1.5,0,4,0,0
13313,9,1,212538,212546,31,266,1.165651,0.666667,3,6,0,0
13314,3,1,212547,212549,58,69,1.26863,0.666667,1,2,0,0
13315,5,1,212550,212554,15,279,0.954925,0.4,3,2,0,0
13316,16,1,212555,212570,25,158,1.191225,2.0625,1,15,0,0
13317,4,1,212571,212574,2,189,0.650493,0.0,4,0,0,0
13318,11,1,212575,212585,59,180,1.007354,1.272727,3,8,0,0
13319,4,1,212586,212589,144,292,1.241973,1.0,2,2,0,0
13320,13,1,212590,212602,19,266,1.132594,0.923077,5,8,0,0
13321,3,1,212603,212605,5,93,0.62842,0.0,3,0,0,0
13322,6,1,212606,212611,2,108,0.898478,2.166667,2,4,0,0
13323,7,1,212612,212618,40,58,1.358709,1.714286,1,6,0,0
13324,15,1,212619,212633,30,316,1.117939,1.0,6,9,0,0
13325,8,1,212634,212641,66,121,0.958796,1.5,2,6,0,0
13327,5,1,212642,212646,0,153,0.889513,0.4,3,2,0,0
13328,9,1,212647,212655,0,277,0.939556,0.444444,6,3,0,0
13329,8,1,212656,212663,99,187,1.068517,1.5,2,6,0,0
13330,7,1,212664,212670,32,293,1.321099,1.571429,2,5,0,0
13331,13,1,212671,212683,18,308,0.931613,0.461538,9,4,0,0
13332,9,1,212684,212692,41,144,1.211024,2.222222,1,8,0,0
13333,9,1,212693,212701,14,85,0.87196,0.888889,5,4,0,0
13334,1,1,212702,212702,66,66,0.651909,0.0,1,0,0,0
13335,2,1,212703,212704,109,184,0.654994,0.0,2,0,0,0
13336,3,1,212705,212707,30,186,0.629287,0.0,3,0,0,0
13337,7,1,212708,212714,84,236,0.826093,0.571429,5,2,0,0
13338,10,1,212715,212724,2,371,0.843316,0.3,7,3,0,0
13339,9,1,212725,212733,26,100,1.099184,1.111111,3,6,0,0
13340,6,1,212734,212739,3,256,1.167844,0.666667,3,3,0,0
13341,4,1,212740,212743,59,137,0.857265,0.5,2,2,0,0
13342,2,1,212744,212745,31,32,1.220285,1.0,0,2,0,0
13344,5,1,212746,212750,26,104,1.017315,0.8,1,4,0,0
13345,11,1,212751,212761,25,157,1.147271,1.454545,3,8,0,0
13347,2,1,212762,212763,29,30,1.703481,1.0,0,2,0,0
13348,6,1,212764,212769,140,145,1.505843,2.0,0,6,0,0
13349,2,1,212770,212771,7,8,1.720719,1.0,0,2,0,0
13350,2,1,212772,212773,1,2,1.871273,1.5,0,2,0,0
13351,2,1,212774,212775,44,45,1.952242,1.0,0,2,0,0
13352,2,1,212776,212777,21,22,1.850124,1.0,0,2,0,0
13353,5,1,212778,212782,12,186,1.074448,0.8,3,2,0,0
13354,9,1,212783,212791,52,131,1.199848,0.888889,3,6,0,0
13355,3,1,212792,212794,22,118,0.833145,0.0,3,0,0,0
13356,7,1,212795,212801,64,190,0.893379,0.857143,5,2,0,0
13357,10,1,212802,212811,27,127,0.993602,0.9,3,7,0,0
13359,3,1,212812,212814,47,52,1.445969,0.666667,1,2,0,0
13360,4,1,212815,212818,91,169,1.220841,1.0,2,2,0,0
13361,20,1,212819,212838,127,344,0.954898,1.35,6,14,0,0
13362,7,1,212839,212845,101,126,1.132775,2.857143,0,7,0,0
13363,5,1,212846,212850,4,8,1.353666,2.2,0,5,0,0
13364,4,1,212851,212854,4,7,1.43688,1.5,0,4,0,0
13365,2,1,212855,212856,4,5,1.786054,1.0,0,2,0,0
13366,22,1,212857,212878,18,298,1.415773,2.045455,3,19,0,0
13367,5,1,212879,212883,12,81,0.939217,0.4,3,2,0,0
13368,2,1,212884,212885,11,12,1.036176,1.0,0,2,0,0
13371,2,1,212886,212887,42,43,1.816356,2.0,0,2,0,0
13372,6,1,212888,212893,27,151,0.836463,0.333333,4,2,0,0
13373,3,1,212894,212896,13,17,1.373229,0.666667,1,2,0,0
13374,2,1,212897,212898,31,32,1.614048,1.0,0,2,0,0
13375,4,1,212899,212902,78,142,1.009127,1.0,2,2,0,0
13376,7,1,212903,212909,36,302,1.072805,0.571429,5,2,0,0
13377,5,1,212910,212914,5,153,0.925432,0.4,3,2,0,0
13378,2,1,212915,212916,97,98,1.126759,2.0,0,2,0,0
13379,6,1,212917,212922,39,82,1.057939,0.666667,4,2,0,0
13380,4,1,212923,212926,10,28,0.960357,1.25,1,3,0,0
13381,7,1,212927,212933,30,72,1.153925,0.857143,1,6,0,0
13382,7,1,212934,212940,41,144,1.08975,1.571429,2,5,0,0
13383,6,1,212941,212946,4,186,0.991234,0.166667,5,1,0,0
13384,9,1,212947,212955,32,117,0.993494,0.666667,5,4,0,0
13385,11,1,212956,212966,25,151,1.171048,1.363636,5,6,0,0
13386,7,1,212967,212973,83,185,1.046194,0.857143,3,4,0,0
13387,6,1,212974,212979,13,64,0.852099,0.333333,4,2,0,0
13388,4,1,212980,212983,27,39,0.734383,0.0,4,0,0,0
13389,2,1,212984,212985,12,13,1.912713,1.5,0,2,0,0
13390,7,1,212986,212992,15,67,1.263364,2.142857,1,6,0,0
13391,16,1,212993,213008,4,101,1.109533,2.875,1,15,0,0
13392,5,1,213009,213013,19,75,1.33009,0.6,2,3,0,0
13393,2,1,213014,213015,75,117,0.783982,0.0,2,0,0,0
13394,2,1,213016,213017,46,47,1.783351,1.0,0,2,0,0
13395,1,1,213018,213018,8,8,0.817006,0.0,1,0,0,0
13396,6,1,213019,213024,3,41,1.150966,1.333333,1,5,0,0
13397,8,1,213025,213032,1,103,1.10168,0.5,4,4,0,0
13398,2,1,213033,213034,9,10,1.472282,1.0,0,2,0,0
13399,6,1,213035,213040,31,259,1.059579,0.5,3,3,0,0
13400,8,1,213041,213048,45,71,1.045937,2.75,0,8,0,0
13401,1,1,213049,213049,30,30,0.770592,0.0,1,0,0,0
13402,2,1,213050,213051,20,21,1.021616,1.0,0,2,0,0
13403,3,1,213052,213054,107,208,1.013618,1.333333,1,2,0,0
13404,8,1,213055,213062,27,180,1.097886,0.25,6,2,0,0
13405,1,1,213063,213063,3,3,1.265201,1.0,0,1,0,0
13406,4,1,213064,213067,39,73,1.34607,1.0,0,4,0,0
13407,1,1,213068,213068,9,9,0.784871,0.0,1,0,0,0
13410,8,1,213069,213076,27,256,0.941942,0.25,5,3,0,0
13412,3,1,213077,213079,21,87,1.025469,1.333333,0,3,0,0
13413,15,1,213080,213094,42,116,1.18115,2.333333,1,14,0,0
13414,3,1,213095,213097,44,92,1.047337,1.666667,1,2,0,0
13415,6,1,213098,213103,106,218,0.914064,0.0,4,2,0,0
13416,3,1,213104,213106,23,120,1.126645,0.666667,1,2,0,0
13417,3,1,213107,213109,88,106,1.102074,0.666667,1,2,0,0
13418,4,1,213110,213113,140,160,1.067809,0.5,2,2,0,0
13419,3,1,213114,213116,42,104,1.418648,1.333333,1,2,0,0
13420,5,1,213117,213121,51,104,1.056684,1.2,2,3,0,0
13421,2,1,213122,213123,24,66,0.731217,0.0,2,0,0,0
13422,2,1,213124,213125,0,1,1.075862,1.0,0,2,0,0
13423,8,1,213126,213133,12,93,0.959801,1.0,2,6,0,0
13424,8,1,213134,213141,84,288,0.934567,0.375,5,3,0,0
13425,8,1,213142,213149,86,202,0.952115,0.5,4,4,0,0
13426,2,1,213150,213151,38,39,1.781956,2.0,0,2,0,0
13427,2,1,213152,213153,48,49,1.45948,2.5,0,2,0,0
13428,3,1,213154,213156,2,51,0.74243,0.0,3,0,0,0
13429,5,1,213157,213161,75,84,1.111708,3.4,0,5,0,0
13430,3,1,213162,213164,80,187,0.994193,0.666667,1,2,0,0
13431,2,1,213165,213166,1,2,1.259356,1.0,0,2,0,0
13432,1,1,213167,213167,86,86,0.821984,0.0,1,0,0,0
13433,5,1,213168,213172,23,54,1.124649,0.4,3,2,0,0
13434,2,1,213173,213174,31,32,1.357457,3.0,0,2,0,0
13435,2,1,213175,213176,83,84,1.504804,1.0,0,2,0,0
13436,2,1,213177,213178,33,34,1.820037,2.0,0,2,0,0
13437,2,1,213179,213180,25,26,1.483915,2.0,0,2,0,0
13438,3,1,213181,213183,79,242,0.947956,1.333333,1,2,0,0
13439,20,1,213184,213203,0,475,0.982105,1.2,8,12,0,0
13440,14,1,213204,213217,94,369,1.113424,2.285714,4,10,0,0
13441,18,1,213218,213235,10,365,1.105643,1.222222,4,14,0,0
13442,2,1,213236,213237,17,18,1.073089,1.0,0,2,0,0
13443,12,1,213238,213249,31,130,1.107569,1.416667,1,11,0,0
13444,3,1,213250,213252,19,21,1.498158,0.666667,1,2,0,0
13445,4,1,213253,213256,14,43,1.315088,0.5,2,2,0,0
13446,2,1,213257,213258,138,139,1.022091,2.0,0,2,0,0
13447,4,1,213259,213262,16,170,1.481308,1.0,0,4,0,0
13448,2,1,213263,213264,137,138,1.719034,1.0,0,2,0,0
13449,8,1,213265,213272,2,140,1.102751,1.375,2,6,0,0
13450,6,1,213273,213278,59,79,1.114171,2.166667,0,6,0,0
13451,1,1,213279,213279,9,9,0.908778,0.0,1,0,0,0
13452,2,1,213280,213281,62,217,0.809996,0.0,2,0,0,0
13453,11,1,213282,213292,1,18,1.151197,2.636364,0,11,0,0
13454,8,1,213293,213300,4,126,1.038511,1.25,4,4,0,0
13455,7,1,213301,213307,5,297,1.021686,0.285714,5,2,0,0
13456,7,1,213308,213314,12,159,0.788421,0.142857,6,1,0,0
13457,5,1,213315,213319,20,100,1.411684,0.6,2,3,0,0
13458,10,1,213320,213329,14,270,1.210459,1.6,0,10,0,0
13459,7,1,213330,213336,111,333,1.012387,0.428571,4,3,0,0
13460,5,1,213337,213341,5,109,0.821438,0.0,5,0,0,0
13461,8,1,213342,213349,13,198,0.896506,1.0,4,4,0,0
13462,2,1,213350,213351,7,8,1.207709,1.5,0,2,0,0
13463,10,1,213352,213361,1,213,0.869384,0.6,6,4,0,0
13465,6,1,213362,213367,7,85,1.036446,0.833333,3,3,0,0
13466,4,1,213368,213371,13,16,1.348009,1.5,0,4,0,0
13467,5,1,213372,213376,2,98,1.173843,1.4,0,5,0,0
13468,5,1,213377,213381,62,75,0.989019,0.8,3,2,0,0
13469,13,1,213382,213394,15,205,1.154256,0.769231,5,8,0,0
13470,6,1,213395,213400,4,147,1.065812,0.666667,3,3,0,0
13471,3,1,213401,213403,1,13,1.500386,0.666667,1,2,0,0
13472,7,1,213404,213410,13,119,0.923413,0.714286,3,4,0,0
13474,5,1,213411,213415,10,86,1.162159,0.4,3,2,0,0
13475,3,1,213416,213418,14,78,1.600638,0.666667,1,2,0,0
13476,2,1,213419,213420,12,13,1.08984,1.0,0,2,0,0
13477,4,1,213421,213424,3,9,1.219811,1.25,0,4,0,0
13478,1,1,213425,213425,16,16,0.822581,0.0,1,0,0,0
13479,7,1,213426,213432,2,33,1.203773,0.285714,5,2,0,0
13480,3,1,213433,213435,107,165,1.504108,0.666667,1,2,0,0
13481,2,1,213436,213437,2,19,1.026654,0.5,1,1,0,0
13482,1,1,213438,213438,17,17,1.189708,1.0,0,1,0,0
13483,10,1,213439,213448,18,124,1.142663,1.3,2,8,0,0
13484,12,1,213449,213460,32,290,1.224165,0.666667,2,10,0,0
13485,2,1,213461,213462,6,7,1.545684,1.0,0,2,0,0
13486,7,1,213463,213469,17,173,1.110632,2.0,1,6,0,0
13488,12,1,213470,213481,3,402,0.943729,0.666667,4,8,0,0
13489,16,1,213482,213497,56,560,1.02379,1.6875,9,7,0,0
13490,6,1,213498,213503,2,73,1.218139,0.333333,2,4,0,0
13491,5,1,213504,213508,66,127,1.14005,0.8,3,2,0,0
13492,2,1,213509,213510,6,7,1.437276,1.0,0,2,0,0
13493,12,1,213511,213522,12,210,0.938608,1.0,6,6,0,0
13494,7,1,213523,213529,37,217,1.215912,2.428571,3,4,0,0
13495,1,1,213530,213530,65,65,0.799241,0.0,1,0,0,0
13496,2,1,213531,213532,42,47,0.800767,0.0,2,0,0,0
13497,12,1,213533,213544,25,527,0.75443,0.166667,10,2,0,0
13498,8,1,213545,213552,10,204,0.991027,0.5,6,2,0,0
13499,2,1,213553,213554,3,4,1.023287,1.0,0,2,0,0
13500,26,1,213555,213580,92,1168,0.86687,0.346154,19,7,0,0
13501,3,1,213581,213583,18,146,0.739505,0.0,3,0,0,0
13502,19,1,213584,213602,211,715,0.890026,0.947368,8,11,0,0
13503,7,1,213603,213609,36,57,1.11698,1.714286,1,6,0,0
13504,3,1,213610,213612,22,45,0.713162,0.0,3,0,0,0
13505,3,1,213613,213615,1,16,1.317127,1.666667,0,3,0,0
13506,10,1,213616,213625,16,383,1.045126,0.9,4,6,0,0
13507,6,1,213626,213631,34,62,1.025844,0.166667,0,6,0,0
13508,27,1,213632,213658,16,797,1.037661,1.333333,12,15,0,0
13509,17,1,213659,213675,49,295,1.08763,1.0,6,11,0,0
13510,6,1,213676,213681,3,8,1.642178,4.0,0,6,0,0
13511,6,1,213682,213687,38,43,1.342651,2.333333,0,6,0,0
13512,8,1,213688,213695,62,311,0.937474,0.25,6,2,0,0
13513,3,1,213696,213698,43,217,0.936585,0.0,1,2,0,0
13514,11,1,213699,213709,19,463,0.808048,0.363636,8,3,0,0
13515,6,1,213710,213715,52,517,0.969995,0.5,3,3,0,0
13516,10,1,213716,213725,6,75,1.218956,2.1,0,10,0,0
13517,5,1,213726,213730,14,170,1.252116,1.2,3,2,0,0
13518,8,1,213731,213738,10,108,0.93857,0.25,2,6,0,0
13519,7,1,213739,213745,32,99,1.136435,1.285714,2,5,0,0
13521,11,1,213746,213756,6,37,1.156189,2.727273,1,10,0,0
13522,6,1,213757,213762,118,230,0.932813,1.0,2,4,0,0
13523,7,1,213763,213769,22,248,0.945905,0.428571,4,3,0,0
13524,2,1,213770,213771,2,47,0.807246,0.0,2,0,0,0
13525,16,1,213772,213787,33,289,1.055854,0.8125,7,9,0,0
13526,4,1,213788,213791,27,179,1.163394,1.0,2,2,0,0
13527,2,1,213792,213793,52,163,0.883089,1.0,1,1,0,0
13528,4,1,213794,213797,30,91,1.036917,0.5,3,1,0,0
13529,7,1,213798,213804,34,324,1.189948,2.428571,3,4,0,0
13530,3,1,213805,213807,24,132,0.94793,1.333333,1,2,0,0
13531,4,1,213808,213811,28,221,0.74237,0.25,3,1,0,0
13532,2,1,213812,213813,103,104,1.340182,2.0,0,2,0,0
13533,7,1,213814,213820,6,335,1.249162,2.142857,1,6,0,0
13534,13,1,213821,213833,39,365,0.899659,1.076923,7,6,0,0
13535,6,1,213834,213839,150,526,0.854873,0.0,6,0,0,0
13536,3,1,213840,213842,0,10,0.99867,0.666667,1,2,0,0
13537,8,1,213843,213850,41,68,1.268059,1.625,1,7,0,0
13538,1,1,213851,213851,4,4,0.730375,0.0,1,0,0,0
13539,6,1,213852,213857,41,46,1.470238,2.666667,0,6,0,0
13540,7,1,213858,213864,31,340,0.901209,0.857143,5,2,0,0
13541,7,1,213865,213871,0,72,1.148897,1.714286,1,6,0,0
13542,11,1,213872,213882,20,376,1.007973,0.818182,5,6,0,0
13543,2,1,213883,213884,83,84,1.826925,1.0,0,2,0,0
13545,2,1,213885,213886,11,46,1.000428,0.5,1,1,0,0
13546,12,1,213887,213898,43,542,1.163002,0.75,5,7,0,0
13547,10,1,213899,213908,27,58,1.031549,1.2,4,6,0,0
13548,5,1,213909,213913,87,270,1.106185,0.4,3,2,0,0
13549,6,1,213914,213919,64,69,1.314776,2.666667,0,6,0,0
13551,4,1,213920,213923,68,238,0.872385,0.5,2,2,0,0
13552,5,1,213924,213928,18,35,1.003212,0.0,0,5,0,0
13553,3,1,213929,213931,100,180,0.949268,1.0,1,2,0,0
13554,10,1,213932,213941,22,272,0.990685,1.4,2,8,0,0
13555,8,1,213942,213949,0,48,1.227603,1.5,2,6,0,0
13556,7,1,213950,213956,12,187,0.871308,0.714286,4,3,0,0
13557,7,1,213957,213963,46,146,1.020198,0.857143,1,6,0,0
13558,6,1,213964,213969,14,19,1.334087,2.0,0,6,0,0
13559,14,1,213970,213983,12,201,1.155307,1.285714,4,10,0,0
13560,31,1,213984,214014,190,1458,1.003461,0.806452,17,14,0,0
13561,1,1,214015,214015,45,45,0.73121,0.0,1,0,0,0
13562,6,1,214016,214021,0,5,1.455556,3.0,0,6,0,0
13563,2,1,214022,214023,22,24,0.845482,0.0,2,0,0,0
13565,11,1,214024,214034,39,256,1.056779,0.727273,3,8,0,0
13566,18,1,214035,214052,19,363,0.938754,0.666667,8,10,0,0
13567,2,1,214053,214054,4,110,0.831758,0.5,1,1,0,0
13568,17,1,214055,214071,51,490,0.860913,0.764706,10,7,0,0
13569,8,1,214072,214079,129,222,1.161869,2.25,2,6,0,0
13570,5,1,214080,214084,1,56,0.939753,0.4,3,2,0,0
13571,1,1,214085,214085,27,27,0.711972,0.0,1,0,0,0
13572,2,1,214086,214087,57,58,1.060267,1.0,0,2,0,0
13573,6,1,214088,214093,18,23,1.43052,2.333333,0,6,0,0
13574,14,1,214094,214107,4,257,1.070989,2.214286,6,8,0,0
13575,7,1,214108,214114,0,229,0.850008,0.285714,5,2,0,0
13576,2,1,214115,214116,40,41,1.207872,2.0,0,2,0,0
13577,3,1,214117,214119,44,57,1.0896,0.333333,2,1,0,0
13578,6,1,214120,214125,32,517,0.890899,0.666667,4,2,0,0
13579,15,1,214126,214140,10,358,0.982031,1.333333,3,12,0,0
13580,6,1,214141,214146,3,173,0.915311,0.333333,4,2,0,0
13581,10,1,214147,214156,18,217,1.002368,0.8,6,4,0,0
13582,7,1,214157,214163,47,72,1.123723,2.571429,1,6,0,0
13583,2,1,214164,214165,6,7,1.533641,1.0,0,2,0,0
13584,10,1,214166,214175,7,246,1.020717,1.8,4,6,0,0
13585,4,1,214176,214179,68,106,1.126701,0.5,2,2,0,0
13586,3,1,214180,214182,7,28,1.114141,0.666667,1,2,0,0
13587,5,1,214183,214187,31,187,1.232047,0.8,1,4,0,0
13588,4,1,214188,214191,5,81,0.942814,0.75,2,2,0,0
13589,4,1,214192,214195,42,124,0.88312,0.25,3,1,0,0
13590,5,1,214196,214200,16,157,0.720967,0.0,5,0,0,0
13591,2,1,214201,214202,1,2,1.810585,1.0,0,2,0,0
13592,2,1,214203,214204,78,97,1.219398,1.0,1,1,0,0
13593,32,1,214205,214236,24,990,0.868491,0.59375,21,11,0,0
13594,4,1,214237,214240,8,110,1.178812,0.5,2,2,0,0
13595,1,1,214241,214241,26,26,0.731918,0.0,1,0,0,0
13597,8,1,214242,214249,0,194,0.704283,0.0,8,0,0,0
13598,8,1,214250,214257,37,109,1.095512,0.75,4,4,0,0
13599,2,1,214258,214259,11,12,1.754993,2.0,0,2,0,0
13601,8,1,214260,214267,2,99,0.901438,0.75,4,4,0,0
13602,2,1,214268,214269,19,20,1.119121,2.5,0,2,0,0
13603,1,1,214270,214270,57,57,0.684311,0.0,1,0,0,0
13604,5,1,214271,214275,41,108,1.467947,0.8,1,4,0,0
13605,9,1,214276,214284,71,305,0.782805,0.888889,7,2,0,0
13606,17,1,214285,214301,2,245,0.995323,0.941176,4,13,0,0
13607,7,1,214302,214308,1,238,1.054136,0.714286,5,2,0,0
13608,3,1,214309,214311,3,50,0.73927,0.0,3,0,0,0
13609,2,1,214312,214313,64,65,1.736114,2.5,0,2,0,0
13610,7,1,214314,214320,8,189,0.929484,0.857143,3,4,0,0
13611,2,1,214321,214322,5,6,1.938812,1.0,0,2,0,0
13613,5,1,214323,214327,96,240,1.233708,0.8,1,4,0,0
13614,4,1,214328,214331,75,109,1.073617,0.5,2,2,0,0
13615,5,1,214332,214336,60,187,1.357057,1.2,1,4,0,0
13616,3,1,214337,214339,5,54,0.747174,0.0,3,0,0,0
13617,3,1,214340,214342,14,26,1.087716,1.666667,0,3,0,0
13618,9,1,214343,214351,95,196,1.158577,1.555556,1,8,0,0
13619,6,1,214352,214357,124,156,1.338474,2.0,1,5,0,0
13620,2,1,214358,214359,28,29,1.708267,1.0,0,2,0,0
13621,4,1,214360,214363,17,65,1.217535,0.5,2,2,0,0
13622,4,1,214364,214367,57,109,1.05741,0.5,2,2,0,0
13623,10,1,214368,214377,37,145,1.534895,2.4,2,8,0,0
13624,5,1,214378,214382,34,102,1.161017,0.6,3,2,0,0
13625,4,1,214383,214386,14,78,0.920769,0.5,2,2,0,0
13626,5,1,214387,214391,32,53,1.319719,0.8,1,4,0,0
13627,12,1,214392,214403,99,376,1.022895,0.333333,8,4,0,0
13628,6,1,214404,214409,51,85,1.281003,1.833333,0,6,0,0
13630,7,1,214410,214416,49,383,1.154853,1.142857,2,5,0,0
13631,3,1,214417,214419,73,169,1.306328,2.0,1,2,0,0
13632,4,1,214420,214423,47,50,1.137293,1.5,0,4,0,0
13633,6,1,214424,214429,19,172,0.793737,0.333333,4,2,0,0
13635,6,1,214430,214435,93,255,0.953017,0.333333,4,2,0,0
13636,6,1,214436,214441,28,33,1.298094,2.0,0,6,0,0
13637,2,1,214442,214443,42,43,1.914104,1.0,0,2,0,0
13638,2,1,214444,214445,30,31,1.360548,1.0,0,2,0,0
13639,2,1,214446,214447,13,63,1.026635,0.5,1,1,0,0
13640,7,1,214448,214454,17,85,1.19507,1.714286,1,6,0,0
13641,16,1,214455,214470,25,330,1.03002,0.9375,7,9,0,0
13642,9,1,214471,214479,63,414,0.801177,0.222222,7,2,0,0
13643,2,1,214480,214481,27,28,1.140961,1.0,0,2,0,0
13644,6,1,214482,214487,61,137,1.075756,1.166667,1,5,0,0
13645,2,1,214488,214489,0,18,1.070963,0.5,1,1,0,0
13646,6,1,214490,214495,14,34,1.131151,1.166667,0,6,0,0
13647,6,1,214496,214501,1,196,0.812247,0.333333,4,2,0,0
13648,3,1,214502,214504,122,124,0.984884,0.666667,1,2,0,0
13649,6,1,214505,214510,89,260,0.780677,0.166667,5,1,0,0
13650,3,1,214511,214513,3,14,1.007802,1.333333,1,2,0,0
13651,6,1,214514,214519,0,5,1.511195,2.0,0,6,0,0
13652,11,1,214520,214530,5,199,0.954547,1.454545,4,7,0,0
13653,19,1,214531,214549,18,555,0.980371,0.842105,9,10,0,0
13654,3,1,214550,214552,3,91,0.673139,0.0,3,0,0,0
13655,12,1,214553,214564,13,163,0.948999,1.0,4,8,0,0
13656,3,1,214565,214567,3,25,0.757005,0.0,3,0,0,0
13657,9,1,214568,214576,19,337,0.859349,0.222222,7,2,0,0
13658,3,1,214577,214579,12,114,0.695252,0.0,3,0,0,0
13659,4,1,214580,214583,40,164,0.717416,0.0,4,0,0,0
13660,2,1,214584,214585,12,13,1.813734,2.0,0,2,0,0
13661,4,1,214586,214589,38,121,0.992419,1.5,2,2,0,0
13662,3,1,214590,214592,193,220,0.896778,0.666667,1,2,0,0
13664,10,1,214593,214602,8,241,0.750498,0.2,8,2,0,0
13665,9,1,214603,214611,3,417,0.90603,0.333333,6,3,0,0
13666,12,1,214612,214623,20,292,1.133133,1.0,6,6,0,0
13667,7,1,214624,214630,15,79,1.223125,2.0,1,6,0,0
13668,8,1,214631,214638,89,137,0.932151,1.5,2,6,0,0
13669,5,1,214639,214643,6,36,1.46941,1.2,1,4,0,0
13670,3,1,214644,214646,115,141,1.037029,0.666667,1,2,0,0
13672,4,1,214647,214650,40,121,0.977821,0.75,2,2,0,0
13673,1,1,214651,214651,114,114,0.616076,0.0,1,0,0,0
13674,2,1,214652,214653,119,120,1.541407,1.0,0,2,0,0
13675,9,1,214654,214662,16,313,1.195101,1.555556,3,6,0,0
13676,10,1,214663,214672,49,254,1.241292,1.8,2,8,0,0
13677,11,1,214673,214683,43,400,0.823179,0.272727,6,5,0,0
13678,2,1,214684,214685,60,61,1.97956,1.0,0,2,0,0
13680,7,1,214686,214692,48,163,1.218743,0.714286,3,4,0,0
13681,1,1,214693,214693,0,0,0.785659,0.0,1,0,0,0
13682,10,1,214694,214703,27,188,1.05935,0.8,4,6,0,0
13683,2,1,214704,214705,6,52,0.811717,0.0,2,0,0,0
13684,4,1,214706,214709,1,18,1.838257,1.0,0,4,0,0
13685,2,1,214710,214711,30,31,1.631506,2.0,0,2,0,0
13686,7,1,214712,214718,45,122,0.998174,0.571429,3,4,0,0
13687,5,1,214719,214723,81,124,1.250112,1.2,1,4,0,0
13688,11,1,214724,214734,0,126,0.888518,0.272727,8,3,0,0
13689,6,1,214735,214740,8,52,1.091403,0.5,3,3,0,0
13690,2,1,214741,214742,11,12,1.105644,1.0,0,2,0,0
13691,2,1,214743,214744,19,33,0.775091,0.0,2,0,0,0
13692,14,1,214745,214758,9,174,1.20762,1.428571,4,10,0,0
13693,9,1,214759,214767,60,200,1.234403,1.777778,1,8,0,0
13694,2,1,214768,214769,53,54,1.33396,2.0,0,2,0,0
13695,5,1,214770,214774,40,124,0.952203,0.4,3,2,0,0
13696,15,1,214775,214789,6,172,1.061488,0.866667,8,7,0,0
13697,9,1,214790,214798,6,152,1.422986,1.333333,1,8,0,0
13698,18,1,214799,214816,36,278,1.181974,2.277778,1,17,0,0
13699,4,1,214817,214820,9,77,0.768593,0.0,4,0,0,0
13700,19,1,214821,214839,55,423,1.026456,0.631579,6,13,0,0
13701,1,1,214840,214840,15,15,0.692588,0.0,1,0,0,0
13702,4,1,214841,214844,56,59,1.323536,3.5,0,4,0,0
13704,3,1,214845,214847,54,89,0.990964,0.666667,1,2,0,0
13705,6,1,214848,214853,45,77,1.258449,1.333333,0,6,0,0
13706,2,1,214854,214855,3,4,1.133099,1.0,0,2,0,0
13707,2,1,214856,214857,85,89,0.827006,0.0,2,0,0,0
13708,3,1,214858,214860,10,89,1.027063,0.333333,2,1,0,0
13710,7,1,214861,214867,14,20,1.333883,2.428571,0,7,0,0
13711,11,1,214868,214878,21,68,1.046071,2.0,1,10,0,0
